time,pair,type,price,amount,total,coin,quote,date,market_close,label_pump,n_exchanges,premium_pct
2018-01-12 11:17:39,DIME/DOGE,SELL,0.01659999,57049.33989182,947.01847171,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 11:17:21,DIME/DOGE,SELL,0.01659999,971.9695079,16.13468411,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 11:05:44,DIME/DOGE,BUY,0.01624079,58021.30939972,942.31190148,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 10:58:34,DIME/DOGE,SELL,0.01734999,54529.63965244,946.08870267,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 10:52:44,DIME/DOGE,BUY,0.01672,54529.63965244,911.73557498,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 10:32:22,DIME/DOGE,SELL,0.0174949,32718.32987127,572.40390926,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 10:32:20,DIME/DOGE,SELL,0.0174949,10000.0,174.949,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 10:32:19,DIME/DOGE,SELL,0.0174949,6287.51071735,109.99937124,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 10:32:16,DIME/DOGE,SELL,0.0174949,3317.39794312,58.03754527,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 10:30:43,DIME/DOGE,BUY,0.0169,52323.23853174,884.26273118,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 10:05:54,DIME/DOGE,SELL,0.0154499,57463.59978954,887.80687038,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 10:02:33,DIME/DOGE,BUY,0.0148,57463.59978954,850.46127688,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 09:06:12,DIME/DOGE,SELL,0.01547999,55159.59243471,853.86993929,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 08:57:02,DIME/DOGE,BUY,0.01480001,55159.59243471,816.36251962,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 08:44:36,DIME/DOGE,SELL,0.01440011,56918.62865526,819.63451368,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 08:35:50,DIME/DOGE,BUY,0.01425001,15378.93342186,219.14995505,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 08:35:36,DIME/DOGE,BUY,0.01425001,1485.19932059,21.16410517,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 08:35:35,DIME/DOGE,BUY,0.01425001,40054.49591281,570.7769673,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 00:24:24,TOKEN/DOGE,SELL,0.000635,901006.65029026,572.13922293,TOKEN,DOGE,2018-01-12,,0.0,,
2018-01-12 00:22:40,TOKEN/DOGE,SELL,0.00069999,100000.0,69.999,TOKEN,DOGE,2018-01-12,,0.0,,
2018-01-12 00:17:31,TOKEN/DOGE,BUY,0.00062001,1000000.0,620.01,TOKEN,DOGE,2018-01-12,,0.0,,
2018-01-12 00:11:27,DIME/DOGE,SELL,0.01399798,56772.38290404,794.69868044,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 00:02:43,DIME/DOGE,BUY,0.01351001,45395.01227619,613.2870698,DIME,DOGE,2018-01-12,,0.0,,
2018-01-12 00:01:31,DIME/DOGE,BUY,0.01351001,11377.37062785,153.70839095,DIME,DOGE,2018-01-12,,0.0,,
2018-01-11 23:51:48,DIME/DOGE,SELL,0.01410499,54595.5431984,770.06959085,DIME,DOGE,2018-01-11,,0.0,,
2018-01-11 23:47:34,DIME/DOGE,BUY,0.01350021,54595.5431984,737.05129824,DIME,DOGE,2018-01-11,,0.0,,
2018-01-11 23:41:35,DIME/DOGE,SELL,0.014099,50641.65095663,713.99663683,DIME,DOGE,2018-01-11,,0.0,,
2018-01-11 23:38:53,DIME/DOGE,SELL,0.014099,1844.72479005,26.00877481,DIME,DOGE,2018-01-11,,0.0,,
2018-01-11 23:37:08,DIME/DOGE,BUY,0.01350001,52486.37574668,708.56659744,DIME,DOGE,2018-01-11,,0.0,,
2018-01-11 23:30:52,DIME/DOGE,SELL,0.01389,51217.1737734,711.40654371,DIME,DOGE,2018-01-11,,0.0,,
2018-01-11 23:29:57,DIME/DOGE,BUY,0.01350001,51217.1737734,691.43235811,DIME,DOGE,2018-01-11,,0.0,,
2018-01-11 23:23:17,DIME/DOGE,SELL,0.01384879,50127.3851422,694.20363008,DIME,DOGE,2018-01-11,,0.0,,
2018-01-11 23:21:38,DIME/DOGE,BUY,0.01280103,50127.3851422,641.68216102,DIME,DOGE,2018-01-11,,0.0,,
2018-01-11 22:08:49,DIME/DOGE,SELL,0.01248687,50909.0557541,635.69476102,DIME,DOGE,2018-01-11,,0.0,,
2018-01-11 21:54:19,DIME/DOGE,BUY,0.01160081,50909.0557541,590.58628308,DIME,DOGE,2018-01-11,,0.0,,
2018-01-11 21:45:31,DIME/DOGE,SELL,0.01200008,49412.45078116,592.95336236,DIME,DOGE,2018-01-11,,0.0,,
2018-01-11 21:11:53,DIME/DOGE,BUY,0.01180001,49412.45078116,583.06741334,DIME,DOGE,2018-01-11,,0.0,,
2018-01-11 20:40:14,DIME/DOGE,SELL,0.01348,11057.11929618,149.04996811,DIME,DOGE,2018-01-11,,0.0,,
2018-01-11 20:32:19,DIME/DOGE,BUY,0.01200003,11056.11689388,132.67373441,DIME,DOGE,2018-01-11,,0.0,,
2018-01-10 21:20:32,DOGE/RUR,BUY,0.784,38.18892828,29.94011977,DOGE,RUR,2018-01-10,,0.0,,
2018-01-10 20:54:46,DOGE/RUR,BUY,0.781,44.72489082,34.93013973,DOGE,RUR,2018-01-10,,0.0,,
2018-01-10 20:28:56,DOGE/RUR,BUY,0.798,50.02526277,39.92015969,DOGE,RUR,2018-01-10,,0.0,,
2018-01-10 13:38:26,DOGE/WAVES,SELL,0.00108764,19.86921709,0.02161055,DOGE,WAVES,2018-01-10,,0.0,,
2018-01-09 20:27:51,DOGE/RUR,BUY,0.92777778,455.35002916,422.46363917,DOGE,RUR,2018-01-09,,0.0,,
2018-01-09 20:26:18,BTC/RUR,SELL,920999.0,0.00046054,424.15687946,BTC,RUR,2018-01-09,,0.0,,
2018-01-09 20:19:23,ETH/BTC,SELL,0.08171849,0.00564701,0.00046146,ETH,BTC,2018-01-09,,0.0,,
2018-01-09 20:15:55,ETH/DOGE,BUY,80888.000001,0.00564701,456.77534488,ETH,DOGE,2018-01-09,,0.0,,
2018-01-09 20:06:09,WAVES/DOGE,SELL,949.99899,0.4827447,458.60697742,WAVES,DOGE,2018-01-09,,0.0,,
2018-01-09 16:43:15,WAVES/BTC,BUY,0.000873,0.4827447,0.00042143,WAVES,BTC,2018-01-09,,0.0,,
2018-01-09 16:35:04,DOGE/BTC,SELL,1.01e-06,418.93052756,0.00042311,DOGE,BTC,2018-01-09,,0.0,,
2018-01-09 10:00:56,LSK/DOGE,SELL,2159.08,0.19213657,414.83822555,LSK,DOGE,2018-01-09,,0.0,,
2018-01-08 14:11:31,PWR/DOGE,SELL,0.0013679,3605.41131994,4.93184214,PWR,DOGE,2018-01-08,,0.0,,
2018-01-08 13:26:49,LSK/BTC,BUY,0.00209137,0.02067778,4.324e-05,LSK,BTC,2018-01-08,,0.0,,
2018-01-08 13:23:42,PWR/DOGE,BUY,0.00121517,3605.41131994,4.38118767,PWR,DOGE,2018-01-08,,0.0,,
2018-01-08 13:12:22,LSK/BTC,BUY,0.00209137,0.08571428,0.00017926,LSK,BTC,2018-01-08,,0.0,,
2018-01-08 13:11:20,LSK/BTC,BUY,0.00209137,0.08571428,0.00017926,LSK,BTC,2018-01-08,,0.0,,
2018-01-08 12:53:41,DOGE/BTC,SELL,1.03e-06,391.61726086,0.00040336,DOGE,BTC,2018-01-08,,0.0,,
2018-01-07 22:45:26,DOGE/ETH,BUY,1.413e-05,391.61726086,0.00553355,DOGE,ETH,2018-01-07,,0.0,,
2018-01-07 20:47:06,ETH/BTC,BUY,0.06770858,0.00554461,0.00037541,ETH,BTC,2018-01-07,,0.0,,
2018-01-07 05:24:41,PWR/DOGE,SELL,0.0011,3998.01945895,4.3978214,PWR,DOGE,2018-01-07,,0.0,,
2018-01-07 04:47:27,ETH/BTC,SELL,0.062,0.00597712,0.00037058,ETH,BTC,2018-01-07,,0.0,,
2018-01-06 21:57:44,ETH/BTC,BUY,0.05940001,0.00597712,0.00035504,ETH,BTC,2018-01-06,,0.0,,
2018-01-06 21:55:16,TRX/BTC,SELL,1.036e-05,34.43153257,0.00035671,TRX,BTC,2018-01-06,,0.0,,
2018-01-06 21:32:38,TRX/BTC,BUY,1.011e-05,34.43153257,0.0003481,TRX,BTC,2018-01-06,,0.0,,
2018-01-06 19:32:04,TRX/BTC,SELL,1.098e-05,31.82902194,0.00034948,TRX,BTC,2018-01-06,,0.0,,
2018-01-06 19:28:51,TRX/ETH,BUY,0.000175,31.82902194,0.00557007,TRX,ETH,2018-01-06,,0.0,,
2018-01-05 21:08:43,ETH/DOGE,BUY,87879.00000001,0.0016133,141.7751907,ETH,DOGE,2018-01-05,,0.0,,
2018-01-05 13:47:58,ETH/DOGE,BUY,98809.55,0.00032687,32.2978776,ETH,DOGE,2018-01-05,,0.0,,
2018-01-05 12:08:35,ETH/BTC,BUY,0.06150009,0.00353858,0.00021762,ETH,BTC,2018-01-05,,0.0,,
2018-01-04 19:41:28,WAVES/BTC,SELL,0.0008555,0.25538627,0.00021848,WAVES,BTC,2018-01-04,,0.0,,
2018-01-04 12:57:26,WAVES/BTC,BUY,0.00083033,0.25538627,0.00021205,WAVES,BTC,2018-01-04,,0.0,,
2018-01-04 05:24:05,LSK/BTC,SELL,0.00154,0.13824224,0.00021289,LSK,BTC,2018-01-04,,0.0,,
2018-01-02 20:37:32,LSK/BTC,BUY,0.00140002,0.13824224,0.00019354,LSK,BTC,2018-01-02,,0.0,,
2017-12-31 06:18:02,XVG/BTC,SELL,1.6e-05,12.14388892,0.0001943,XVG,BTC,2017-12-31,,0.0,,
2017-12-25 11:07:27,XVG/BTC,BUY,1.552e-05,12.1418889,0.00018844,XVG,BTC,2017-12-25,,0.0,,
2017-12-20 14:43:03,LIZA/USD,SELL,9.06,0.018881,0.17106186,LIZA,USD,2017-12-20,,0.0,,
2017-09-13 18:33:47,ETH/BTC,BUY,0.06986701,0.05296916,0.00370079,ETH,BTC,2017-09-13,,0.0,,
2017-09-13 18:24:57,ETH/BTC,BUY,0.0698656,0.01,0.00069865,ETH,BTC,2017-09-13,,0.0,,
2017-09-13 18:08:37,ETH/BTC,SELL,0.07035999,0.02455856,0.00172794,ETH,BTC,2017-09-13,,0.0,,
2017-09-13 18:06:31,ETH/BTC,SELL,0.07033332,0.03823404,0.00268912,ETH,BTC,2017-09-13,,0.0,,
2017-09-13 18:06:24,ETH/BTC,BUY,0.07000001,0.13021609,0.00911512,ETH,BTC,2017-09-13,,0.0,,
2017-09-13 18:03:43,ETH/BTC,BUY,0.07000001,0.01,0.0007,ETH,BTC,2017-09-13,,0.0,,
2017-09-13 18:03:30,ETH/BTC,SELL,0.07033332,0.03368986,0.00236951,ETH,BTC,2017-09-13,,0.0,,
2017-09-13 17:59:59,ETH/BTC,SELL,0.07033332,0.02824839,0.0019868,ETH,BTC,2017-09-13,,0.0,,
2017-09-13 17:58:22,ETH/BTC,SELL,0.07033332,0.0145,0.00101983,ETH,BTC,2017-09-13,,0.0,,
2017-09-13 17:55:04,ETH/BTC,SELL,0.07033264,0.0022,0.00015473,ETH,BTC,2017-09-13,,0.0,,
2017-09-13 17:55:02,ETH/BTC,SELL,0.07033264,0.01147292,0.00080692,ETH,BTC,2017-09-13,,0.0,,
2017-09-13 17:54:55,ETH/BTC,SELL,0.07033264,0.05,0.00351663,ETH,BTC,2017-09-13,,0.0,,
2017-09-13 12:25:42,ETH/BTC,BUY,0.07014928,0.16824739,0.01180243,ETH,BTC,2017-09-13,,0.0,,
2017-09-12 08:07:00,ETH/BTC,SELL,0.0716,0.16000492,0.01145635,ETH,BTC,2017-09-12,,0.0,,
2017-09-08 15:34:23,ETH/BTC,BUY,0.07120008,0.1509737,0.01074933,ETH,BTC,2017-09-08,,0.0,,
2017-09-08 14:13:16,DASH/BTC,SELL,0.07905669,0.08165553,0.00645541,DASH,BTC,2017-09-08,,0.0,,
2017-09-08 14:13:07,DASH/BTC,SELL,0.07905669,0.01522295,0.00120347,DASH,BTC,2017-09-08,,0.0,,
2017-09-08 14:13:06,DASH/BTC,SELL,0.07905669,0.03963647,0.00313352,DASH,BTC,2017-09-08,,0.0,,
2017-09-07 03:33:48,DASH/BTC,BUY,0.07520032,0.15608926,0.01173796,DASH,BTC,2017-09-07,,0.0,,
2017-09-06 12:34:30,ETH/USD,SELL,348.0,0.15568281,54.17761788,ETH,USD,2017-09-06,,0.0,,
2017-09-06 09:41:34,ETH/USD,BUY,342.086,0.15566787,53.25179897,ETH,USD,2017-09-06,,0.0,,
2017-08-29 22:54:55,BTC/USD,SELL,4519.9999999,0.0003312,1.49702399,BTC,USD,2017-08-29,,0.0,,
2017-08-29 15:04:42,PUTIN/BTC,SELL,1.52e-06,218.32051987,0.00033184,PUTIN,BTC,2017-08-29,,0.0,,
2017-08-21 04:58:23,LSK/BTC,SELL,0.00092883,3.76410489,0.00349621,LSK,BTC,2017-08-21,,0.0,,
2017-08-21 01:50:47,LSK/BTC,BUY,0.00091609,2.76410489,0.00253216,LSK,BTC,2017-08-21,,0.0,,
2017-08-21 01:48:23,LSK/BTC,BUY,0.00091609,1.0,0.00091609,LSK,BTC,2017-08-21,,0.0,,
2017-08-20 11:07:08,LSK/BTC,SELL,0.00087001,3.67494245,0.00319723,LSK,BTC,2017-08-20,,0.0,,
2017-08-20 11:05:58,LSK/BTC,SELL,0.00087001,1.32505765,0.00115281,LSK,BTC,2017-08-20,,0.0,,
2017-08-19 14:09:32,ADAM/BTC,SELL,1e-08,301000.0,0.00301,ADAM,BTC,2017-08-19,,0.0,,
2017-08-16 17:15:37,BTC/USD,SELL,4208.40918191,0.0062472,26.29077384,BTC,USD,2017-08-16,,0.0,,
2017-08-16 16:38:23,ADAM/BTC,BUY,1e-08,300000.0,0.003,ADAM,BTC,2017-08-16,,0.0,,
2017-08-16 15:08:41,ADAM/BTC,BUY,3.5e-07,1000.0,0.00035,ADAM,BTC,2017-08-16,,0.0,,
2017-08-16 14:44:53,ADAM/BTC,SELL,2.5e-07,5000.0,0.00125,ADAM,BTC,2017-08-16,,0.0,,
2017-08-16 13:50:54,ADAM/BTC,BUY,2.3e-07,4468.63024595,0.00102778,ADAM,BTC,2017-08-16,,0.0,,
2017-08-16 12:20:39,LTC/BTC,SELL,0.0112,0.50000015,0.0056,LTC,BTC,2017-08-16,,0.0,,
2017-08-16 12:18:07,ADAM/BTC,BUY,2.3e-07,531.36975405,0.00012221,ADAM,BTC,2017-08-16,,0.0,,
2017-08-16 11:38:06,ADAM/BTC,SELL,3.7e-07,4700.0,0.001739,ADAM,BTC,2017-08-16,,0.0,,
2017-08-16 11:36:39,ADAM/BTC,SELL,3.7e-07,300.0,0.000111,ADAM,BTC,2017-08-16,,0.0,,
2017-08-16 11:35:55,ADAM/BTC,BUY,3.5e-07,5000.0,0.00175,ADAM,BTC,2017-08-16,,0.0,,
2017-08-14 15:22:56,LTC/BTC,BUY,0.01080003,0.5,0.00540001,LTC,BTC,2017-08-14,,0.0,,
2017-07-13 05:39:02,CV2/BTC,SELL,2e-08,51925.61051949,0.00103851,CV2,BTC,2017-07-13,,0.0,,
2017-07-12 23:19:47,CV2/BTC,SELL,2e-08,143532.39857067,0.00287064,CV2,BTC,2017-07-12,,0.0,,
2017-07-01 00:43:55,WITCH/BTC,SELL,5.4e-07,265.45454546,0.00014334,WITCH,BTC,2017-07-01,,0.0,,
2017-07-01 00:43:54,WITCH/BTC,SELL,5.4e-07,367.27272727,0.00019832,WITCH,BTC,2017-07-01,,0.0,,
2017-07-01 00:43:36,WITCH/BTC,BUY,5.1e-07,1000.0,0.00051,WITCH,BTC,2017-07-01,,0.0,,
2017-06-30 23:33:09,LSK/BTC,BUY,0.00102002,0.31157603,0.00031781,LSK,BTC,2017-06-30,,0.0,,
2017-06-30 23:33:08,LSK/BTC,BUY,0.00102002,4.68842397,0.00478228,LSK,BTC,2017-06-30,,0.0,,
2017-06-30 13:57:45,365/BTC,SELL,3e-08,46785.23324776,0.00140355,365,BTC,2017-06-30,,0.0,,
2017-06-30 13:57:41,365/BTC,SELL,3e-08,23277.58626988,0.00069832,365,BTC,2017-06-30,,0.0,,
2017-06-30 13:57:41,365/BTC,SELL,3e-08,7422.16052228,0.00022266,365,BTC,2017-06-30,,0.0,,
2017-06-28 14:12:28,LSK/BTC,SELL,0.00118,2.38379439,0.00281287,LSK,BTC,2017-06-28,,0.0,,
2017-06-28 14:11:55,LSK/BTC,SELL,0.00118,2.61620568,0.00308712,LSK,BTC,2017-06-28,,0.0,,
2017-06-26 15:10:00,LSK/BTC,BUY,0.00110384,5.0,0.0055192,LSK,BTC,2017-06-26,,0.0,,
2017-06-26 12:14:08,YOVI/BTC,SELL,0.014233,0.5,0.0071165,YOVI,BTC,2017-06-26,,0.0,,
2017-06-19 00:48:55,CV2/BTC,BUY,1e-08,195457.98403193,0.00195457,CV2,BTC,2017-06-19,,0.0,,
2017-06-18 20:40:01,LSK/BTC,SELL,0.00125,1.56990774,0.00196238,LSK,BTC,2017-06-18,,0.0,,
2017-06-18 11:58:51,LSK/BTC,BUY,0.0011742,1.52990645,0.00179641,LSK,BTC,2017-06-18,,0.0,,
2017-06-18 05:59:30,ETH/BTC,SELL,0.14099999,0.0127915,0.0018036,ETH,BTC,2017-06-18,,0.0,,
2017-06-17 21:45:15,ETH/BTC,BUY,0.13800002,0.0127915,0.00176522,ETH,BTC,2017-06-17,,0.0,,
2017-06-17 14:52:53,XBU/BTC,SELL,5e-08,2820.49,0.00014102,XBU,BTC,2017-06-17,,0.0,,
2017-06-16 01:41:30,DASH/BTC,SELL,0.066,0.0247161,0.00163126,DASH,BTC,2017-06-16,,0.0,,
2017-06-15 13:34:23,DASH/BTC,BUY,0.06436214,0.02270613,0.00146141,DASH,BTC,2017-06-15,,0.0,,
2017-06-15 02:33:44,DASH/BTC,BUY,0.06440158,0.00198825,0.00012804,DASH,BTC,2017-06-15,,0.0,,
2017-06-14 15:25:14,BTC/USD,BUY,2710.0,0.00135337,3.6676327,BTC,USD,2017-06-14,,0.0,,
2017-06-08 11:48:17,GLO/BTC,SELL,2e-08,11969.96007984,0.00023939,GLO,BTC,2017-06-08,,0.0,,
2017-05-27 18:28:37,GLO/BTC,BUY,1e-08,11969.96007984,0.00011969,GLO,BTC,2017-05-27,,0.0,,
2017-05-23 01:10:49,KGC/BTC,SELL,1.2e-07,1001.48702594,0.00012017,KGC,BTC,2017-05-23,,0.0,,
2017-05-21 21:00:35,EVA/BTC,BUY,1e-08,20083.73253493,0.00020083,EVA,BTC,2017-05-21,,0.0,,
2017-05-20 01:46:11,ARTA/BTC,SELL,4e-08,5040.86826347,0.00020163,ARTA,BTC,2017-05-20,,0.0,,
2017-05-01 12:20:34,XBU/BTC,BUY,1.2e-07,65590.31104457,0.00787083,XBU,BTC,2017-05-01,,0.0,,
2017-04-30 22:36:40,HMP/BTC,SELL,2e-08,241623.37628683,0.00483246,HMP,BTC,2017-04-30,,0.0,,
2017-04-30 18:43:02,ETH/BTC,SELL,0.05406999,0.05677647,0.0030699,ETH,BTC,2017-04-30,,0.0,,
2017-04-26 17:00:47,TRICK/BTC,BUY,8.9e-06,73.80957186,0.0006569,TRICK,BTC,2017-04-26,,0.0,,
2017-04-26 16:55:27,TRICK/BTC,SELL,1.066e-05,5.66828599,6.042e-05,TRICK,BTC,2017-04-26,,0.0,,
2017-04-26 16:55:27,TRICK/BTC,SELL,1.066e-05,50.0,0.000533,TRICK,BTC,2017-04-26,,0.0,,
2017-04-26 16:55:27,TRICK/BTC,SELL,1.066e-05,6.20087568,6.61e-05,TRICK,BTC,2017-04-26,,0.0,,
2017-04-26 16:49:22,TRICK/BTC,BUY,1e-05,61.86916167,0.00061869,TRICK,BTC,2017-04-26,,0.0,,
2017-04-26 15:24:02,TRICK/BTC,SELL,9.97e-06,62.29887587,0.00062111,TRICK,BTC,2017-04-26,,0.0,,
2017-04-26 15:24:00,TRICK/BTC,SELL,9.97e-06,0.005159,5e-08,TRICK,BTC,2017-04-26,,0.0,,
2017-04-26 15:19:03,TRICK/BTC,BUY,9.01e-06,62.20400486,0.00056045,TRICK,BTC,2017-04-26,,0.0,,
2017-04-24 16:22:48,MXT/BTC,SELL,5.625e-05,10.0,0.0005625,MXT,BTC,2017-04-24,,0.0,,
2017-04-22 11:57:40,CCC/BTC,BUY,1.5e-07,685.02328675,0.00010275,CCC,BTC,2017-04-22,,0.0,,
2017-04-18 00:37:18,KGC/BTC,BUY,1e-07,1001.48702594,0.00010014,KGC,BTC,2017-04-18,,0.0,,
2017-04-18 00:02:30,ARTA/BTC,BUY,2e-08,5040.86826347,0.00010081,ARTA,BTC,2017-04-18,,0.0,,
2017-04-17 00:26:02,THOM/BTC,BUY,1e-08,17183.53293413,0.00017183,THOM,BTC,2017-04-17,,0.0,,
2017-04-14 15:32:12,INSANE/BTC,SELL,1e-05,17.2501,0.0001725,INSANE,BTC,2017-04-14,,0.0,,
2017-04-07 12:37:31,HMP/BTC,BUY,1e-08,239977.94411177,0.00239977,HMP,BTC,2017-04-07,,0.0,,
2017-04-06 14:33:35,HMP/BTC,SELL,2e-08,120469.23848362,0.00240938,HMP,BTC,2017-04-06,,0.0,,
2017-03-30 23:25:33,HMP/BTC,BUY,1e-08,1645.43217506,1.645e-05,HMP,BTC,2017-03-30,,0.0,,
2017-03-30 23:03:52,HMP/BTC,BUY,1e-08,120469.23848362,0.00120469,HMP,BTC,2017-03-30,,0.0,,
2017-03-29 05:18:45,ETH/BTC,SELL,0.052,0.02357768,0.00122603,ETH,BTC,2017-03-29,,0.0,,
2017-03-27 16:49:27,ETH/BTC,BUY,0.048308,0.02357768,0.00113899,ETH,BTC,2017-03-27,,0.0,,
2017-03-26 22:01:40,UBIQ/BTC,SELL,8.4e-07,1361.36142349,0.00114354,UBIQ,BTC,2017-03-26,,0.0,,
2017-03-25 22:56:54,ETH/BTC,BUY,0.05331565,0.0527041,0.00280995,ETH,BTC,2017-03-25,,0.0,,
2017-03-25 22:56:22,ETH/BTC,BUY,0.05331565,0.00407237,0.00021712,ETH,BTC,2017-03-25,,0.0,,
2017-03-23 12:59:59,MLITE/BTC,SELL,4e-08,49376.87957418,0.00197507,MLITE,BTC,2017-03-23,,0.0,,
2017-03-19 14:30:55,MLITE/BTC,BUY,3e-08,49376.87957418,0.0014813,MLITE,BTC,2017-03-19,,0.0,,
2017-03-18 16:22:40,WEALTH/BTC,SELL,0.00243,0.61203288,0.00148723,WEALTH,BTC,2017-03-18,,0.0,,
2017-03-16 23:55:46,YES/BTC,BUY,2.2e-07,738.56378152,0.00016248,YES,BTC,2017-03-16,,0.0,,
2017-03-16 23:35:27,YES/BTC,SELL,3.6e-07,453.09069361,0.00016311,YES,BTC,2017-03-16,,0.0,,
2017-03-16 23:32:56,YES/BTC,BUY,3.2e-07,453.09069361,0.00014498,YES,BTC,2017-03-16,,0.0,,
2017-03-16 19:38:13,PUTIN/BTC,SELL,3.1e-06,46.95625583,0.00014556,PUTIN,BTC,2017-03-16,,0.0,,
2017-03-16 18:32:41,PUTIN/BTC,BUY,2.97e-06,46.95625583,0.00013946,PUTIN,BTC,2017-03-16,,0.0,,
2017-03-15 23:18:17,CRAFT/BTC,SELL,2.8e-07,500.0,0.00014,CRAFT,BTC,2017-03-15,,0.0,,
2017-03-14 18:47:41,PUTIN/BTC,BUY,3.3e-06,194.89020592,0.00064313,PUTIN,BTC,2017-03-14,,0.0,,
2017-03-14 18:45:22,PUTIN/BTC,BUY,3.3e-06,94.11027795,0.00031056,PUTIN,BTC,2017-03-14,,0.0,,
2017-03-11 09:54:16,365/BTC,BUY,2e-08,70062.81951764,0.00140125,365,BTC,2017-03-11,,0.0,,
2017-03-11 09:53:49,365/BTC,BUY,2e-08,7422.16052228,0.00014844,365,BTC,2017-03-11,,0.0,,
2017-03-11 09:50:26,WISC/BTC,SELL,1.68e-06,926.13492526,0.0015559,WISC,BTC,2017-03-11,,0.0,,
2017-03-11 09:40:39,WISC/BTC,BUY,1.64e-06,926.13492526,0.00151886,WISC,BTC,2017-03-11,,0.0,,
2017-03-09 17:44:45,PUTIN/BTC,SELL,7.09e-06,33.07827202,0.00023452,PUTIN,BTC,2017-03-09,,0.0,,
2017-03-09 17:44:40,PUTIN/BTC,SELL,7.09e-06,50.0,0.0003545,PUTIN,BTC,2017-03-09,,0.0,,
2017-03-09 17:44:24,PUTIN/BTC,SELL,7.09e-06,50.0,0.0003545,PUTIN,BTC,2017-03-09,,0.0,,
2017-03-09 17:44:18,PUTIN/BTC,SELL,7.09e-06,50.0,0.0003545,PUTIN,BTC,2017-03-09,,0.0,,
2017-03-09 17:44:06,PUTIN/BTC,SELL,7.09e-06,32.0,0.00022688,PUTIN,BTC,2017-03-09,,0.0,,
2017-03-09 17:20:35,PUTIN/BTC,BUY,7e-06,215.07827202,0.00150554,PUTIN,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:32,AV/BTC,SELL,3.09e-06,0.43678612,1.34e-06,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:32,AV/BTC,SELL,3.09e-06,1.01010101,3.12e-06,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:31,AV/BTC,SELL,3.09e-06,0.00555556,1e-08,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:31,AV/BTC,SELL,3.09e-06,1.01010101,3.12e-06,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:30,AV/BTC,SELL,3.09e-06,0.00555556,1e-08,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:29,AV/BTC,SELL,3.09e-06,0.00555556,1e-08,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:29,AV/BTC,SELL,3.09e-06,1.01010101,3.12e-06,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:28,AV/BTC,SELL,3.09e-06,1.01010101,3.12e-06,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:27,AV/BTC,SELL,3.09e-06,1.01010101,3.12e-06,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:27,AV/BTC,SELL,3.09e-06,0.00555556,1e-08,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:26,AV/BTC,SELL,3.09e-06,0.00555556,1e-08,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:25,AV/BTC,SELL,3.09e-06,0.00555556,1e-08,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:24,AV/BTC,SELL,3.09e-06,0.00555556,1e-08,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:23,AV/BTC,SELL,3.09e-06,0.00555556,1e-08,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:22,AV/BTC,SELL,3.09e-06,0.00555556,1e-08,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:21,AV/BTC,SELL,3.09e-06,0.00555556,1e-08,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:20,AV/BTC,SELL,3.09e-06,0.00555556,1e-08,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:20,AV/BTC,SELL,3.09e-06,1.01010101,3.12e-06,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:19,AV/BTC,SELL,3.09e-06,0.00555556,1e-08,AV,BTC,2017-03-09,,0.0,,
2017-03-09 16:09:19,AV/BTC,SELL,3.09e-06,1.01010101,3.12e-06,AV,BTC,2017-03-09,,0.0,,
